54,46,0.241
24,43,0.239
60,49,0.238
62,4,0.238
60,50,0.238
58,53,0.236
42,62,0.233
51,62,0.233
47,56,0.231
18,50,0.231
56,50,0.23
50,4,0.23
55,4,0.229
49,17,0.228
62,12,0.228
42,49,0.226
47,42,0.226
51,50,0.224
13,58,0.223
5,34,0.223
46,12,0.222
5,56,0.221
12,55,0.22
42,53,0.218
42,58,0.218
32,42,0.218
24,29,0.218
26,29,0.216
43,33,0.216
5,51,0.215
46,58,0.214
46,53,0.214
32,46,0.214
52,4,0.213
42,4,0.211
52,2,0.209
12,4,0.207
38,52,0.207
2,28,0.204
33,62,0.204
42,12,0.202
51,12,0.202
49,23,0.201
14,60,0.201
50,53,0.2
10,40,0.2
40,17,0.198
42,46,0.196
47,24,0.196
33,55,0.195
37,4,0.194
5,23,0.193
33,23,0.19
13,50,0.188
42,50,0.183
33,4,0.182
51,33,0.177
42,33,0.177
26,12,0.171
53,9,0.164
14,12,0.152
